paperId,editionId,pages
e6fc6febc63b466618ca738bc70daf32142b5a05,8ad865bf-8bf1-4580-a8a2-c98154c29302,1-6
57fc2cf9f9a5cd12dfe703d619844d41edbef1d6,ec569bd2-1232-4108-a78a-1e4863c8154d,1-4
09c47cf6e0b173057ebd28c60086db627c1b4bf3,81575e52-dc27-47f6-ac22-b91e28b4cdec,
76f3bf40c2d843596192f2eb06c37c080cc8c0f3,03dcab17-356b-420a-b67d-190e4e828a8a,346-356
6f896981ef7beab288ce641e830435e16ccad1d8,2be34137-9151-44a0-a241-86a84bf21e6e,248-254
883f69b2e27b14a7e8c5693609babc8e1435c092,4c3a34be-30ab-4f0c-bb03-b3dd76befecc,403-408
5d072f2c780ea9ada3b62db67079c03bed3ffeb0,814fe3dc-3118-424b-bee9-4f7c079941c4,1-6
187d472a151895c5e809b77bbfc1a8f1a68e82a3,98ec7593-9273-4291-b556-65e6a9ef7abc,536-543
9056f80d662c472bc415fdeb8d70a22925aff23e,19fac3ea-b421-464f-8ea1-f0e6505181e7,
04f976cb1666f0b97cf7fbf912b8ee231122df4a,8ff558bc-6d6c-4461-83e8-8f69bee366a7,1-6
8ba7b715f8d0f249701453594f8b8934568ffe58,9008f162-eadc-47d2-ad45-0ea6276948cc,
95d52e8f2590c9be3f88e279cd636fdbb0671f11,9008f162-eadc-47d2-ad45-0ea6276948cc,
37cd71ead4b12e8eb3f21db31446d48305ed8715,22288cab-0c2f-462d-9a23-9f5b35b2ca21,486-493
031e615d293915dd67e2e038464a47e5cb872c78,4e3e7b35-85a5-4587-b8af-74f3721b944c,922-935
6fcd073e3c48568e7f132b9fbf5da44538bb711f,344b2b80-81ad-4510-ad33-ef50ffac4240,610-616
2038d61c475ca72e299368121b724e53efe9bb31,7e809d70-ae66-4e7e-b58b-bff1ac19f90b,
068098e79544fd44b4faca79e85746175c543858,6e292f4d-4a92-4a85-a5e9-82dcf638e99c,343-348
c2d7644dfe56b16a592a8730703ecbbe03cb01fb,7d774965-51f6-4945-a357-e05b062bc2b1,212-219
72773a0d268301579432e66da193a98e314a0c1f,a2dd716a-4d69-40ff-a387-c7bd69325d31,340-345
f134c6609ea3b1a42ab0ebe26cc505fc799e3db0,9fc1dcfc-7db1-4eb1-9889-813f5b40838b,47-56
c24c8542922a639eeb8036770620cd3ce7d9e58c,4eb36f9b-f204-4912-9aa7-b6ce76b3c871,1-6
0c1c4fa6f3d56a1a02ecc8872b4e38684dd2e853,098b04a0-230a-48ae-af57-9474efab3ab4,92-97
0099573e4bee3a1c83c46b20bd0e6bf4a1f0cc13,ff4bf7e8-4251-487f-af62-715f02ab106c,
2173448e26d8bec6edd4e2456b39944f0109868b,d98ec703-f257-415c-8181-7138565fedc1,
ce5ff9033cd8e3c4b6de6d526cb61a04d3993d61,e76316ec-bf9c-4542-8d1e-d9845290a1b1,1-6
e49c415cb7e26927c8cb54af5c9a4ac22a225ef8,945bcc35-8e37-41c9-8b60-2c7f0261bd28,1-6
5e5030b86d117ad6ac10b8d7dfc901551389db6a,0a8919a2-b48c-4973-9843-145c606a30e3,8280-8285
401f8e5ecd9708cd4924d561e27cf598ef3e672e,31adb325-3100-4a46-8147-e8a38de30c29,1-6
d97439d76efd672fdf0eaa4a2cc25094726db0d9,20b59063-10de-4bd8-837e-a00f89734d48,944-949
1688767b77325c5dd795afa4e7ab15ecd870f3af,7f810a66-0d1c-43e1-8489-3c38d005dd9c,144-155
b6853a2d6086a84e2fbc85a7e4cfbcf11322321a,7a085a14-2a7f-488e-ac98-e06a6b42a79f,177-187
263a4a6dcda70b0d36f51d2470946622983032f5,d36f7f04-ed9f-43d7-8da9-fa0b79be6ed9,1-8
7f10a6948f8acaab542256fb9a3f2af646b6bb9d,d6d8dad6-40a0-4f72-8853-ee142fa1782b,311-316
ce617047bea221a3bb9e134e5758639ee0ed75d9,a001674a-7290-40ef-b34a-2f25047c55ce,327-330
199a52a4538ce59f4df43b4d0eafc7c7777e067d,344b2b80-81ad-4510-ad33-ef50ffac4240,143-149
3ab6eb4f2d53d5c4ae01d4381f664acbb3aeef5c,af90719d-9b2b-487c-8603-1fe6dfbfab97,733-736
80dd9660b8e402c87441cfac2dd1c21e9a010721,e07c3044-0b7d-4da5-9da6-436c1076e0e7,391-394
23d594231cbf96dcfb9d1de8834a3cf71bdd7c80,7e7f585f-2b32-465d-b124-640de6e8ca50,
78dcae7bf4763c9667b92649234e7b6d6367b5e6,46e1c927-de8c-4799-a9f8-94d8e950cd74,39-44
f68caf3419efab530939d5cfb4f5a40d29e40627,fd8478c4-dace-4e08-be80-587ac82d6bfc,7-12
5334309de28ecac0c5bb44c6f51aca428d739a27,8012454c-b428-439d-9117-f8bf793e34a2,1-8
49500b786a4c7d820b9250390321a18e8d5f89de,495e0b05-00c9-4ee0-a8fb-d4217c2146a6,407-413
6b8e073f9f83dffbac22697d248a95c69ffbc79f,d5cd97f0-7b6f-4d69-93c2-d4e0f65d6047,1-5
4719fc4fb01f94102ef454cb1a6603b1aa4fa45a,9c4ed3b5-1e85-4a07-ad71-3d102ad9253c,1-5
cab5c101afcedf3fb02bda09380768c8c2cf45b4,78a5f46b-a662-43f4-a827-fe42f5a4af14,1591-1594
f2b13cedd1ba165c6736625cfdc5a6b4b8590f10,bff6dd52-2bc0-4d3f-a7cd-a78e0ffc25c6,3767-3772
1a957c8b6661b11279d9d505e81fb1a51de15740,8254da8e-f912-41e2-90c2-722106215a55,172-177
6c0d6ef7b2213af77f0852e471b5875326fb65e1,19e76933-8d14-4606-9043-daef7c251c8f,326-331
f13be86c6ac24b163797693ac474e2ab91354e43,c008aead-ce23-460c-a634-3555c0d226d2,1053-1057
fa4b5075bc4bae0243f91c88d3c723956ff70bba,ff7fe34e-d7b8-4c79-8a08-033d4eeb087b,1-6
2fe8f92a5c98225ef945c0882efb8689d6b0b7a5,50a1b4f7-f5e3-4636-9ba2-67deff38d5ea,87-90
8c9273f2a488caec5a788a057fee6641e4ff5856,99cc37e3-a820-4657-a0ab-56724e65dc4b,6647-6655
68fa68c9020c9f744f02274813fbe5d5a12c3359,12f22332-86f2-427f-ac83-030f79f320c0,
9f3b7778fcb6fe2460c39a0eae4997f10ff81d16,8dc472e0-1d55-4f39-aa55-278bf00dc55b,1-6
6e9a582ea7ef8fd164769799cfe4fed8e17dbdca,c5369b45-bb96-46a1-9f81-f5a1c4f1e683,170-1707
7396b87c86f9a6f1edf25f8753f787e9578d0afb,8ebf0112-6170-48c3-91ec-0da94aa863fa,623-634
697427e043bf655245d290c4b88141c58abaf65c,059b4e96-0c69-4945-8c3f-06438e8bb2d8,738-744
cc76b0a3d6a0bc9dbd2a0444d8aeedfb0ce391f4,48f89bdd-f338-4683-8e02-e124935c1d8b,3356-3361
aa8a61d9976db75776ebdfb2d2360ebeeb4da54c,f426044c-6cce-4548-bfda-15ba1d2667aa,1-8
5ccfc444a34b44b30662734c9ce27ba83eecb751,760ed92f-a592-406e-8d91-161eff52032e,164-177
bc684a7c1565caa7a7780218b5a92016a5a684bc,2b02d8ea-17a6-469e-b714-08d443cbea78,154-159
ad60724be1c36da5878b5f5e65a65d397bfdc73c,db5dc779-faeb-4452-a62b-d8cbc896e5ef,
1a4f6c9d048961748b44b4dbb222291b1d514864,56306594-20c5-411a-9dbb-341a3402fe55,1-8
924db726e462f768b16af1a081b153549bee5fca,7e7f585f-2b32-465d-b124-640de6e8ca50,
0047110e62edb20e946f6d4e498e2506066c67ad,1a156987-6a30-43e9-b947-a4db6c6c082f,1201-1205
324617847cc591e3fb11f15cdcdfbc9374021b51,760ed92f-a592-406e-8d91-161eff52032e,2073-2085
a8a80de402cef8a41a85e1220e24818fc010e6f8,f0bcc9d4-9467-4810-bd9a-e7a157e5082a,239-244
d487ab7853ec5577c1608d922753b7ca20d29f76,3b596c69-287a-4acd-867e-a0c7a72834df,7928-7932
394208ad800dce8e1d71825f59112c2ff702369d,1d703e12-2184-4361-813d-2db1e8a54f18,584-592
d1c91096304e8fcd534c4f4b9599ac6e6074f599,63003a3f-607c-464c-85a3-59d327e8d165,388-392
a031ca1b1bd16b39cd76ddca82fa44b7c6effc75,7293ce06-0a20-4ff6-ad71-67ca66434417,372-380
b77a786939bafa255acedfcd19867131ce1a8dea,064b7c50-3c3f-4e29-8a16-5a3e4241c39b,1650-1653
07f187699a444dc8e2bebe212bf83f0181f823ef,a99e0041-7196-446e-b1d0-8aa2cef4423d,
f29c675e6d661d994b4ce075e2b0d1378e30944a,a23a25ed-ee47-4a96-8077-ee3550d3fc68,1-8
a7f98285e608190fb6d93cf594b9029df0f7ab68,9524b782-3f41-42db-a2c5-f7b28ca98863,626-630
88965ad7a493f8de6539e6a97542c901d3c69510,853763f2-149f-4a34-962c-41f360854211,1-6
d23dcca2fd6d30cc7284346684c79aae6daabb47,906dd0aa-302d-476d-aba1-fe4c9ccb0a6f,
ad5496f10ba104fa8f8f833019fe29524a5de756,71dbf6ec-8eac-409a-8b5e-e5c6fbfb8744,1964-1967
94ee20fc8687b7526798dc1bf809a7e897580aca,653bed8f-f430-4676-b345-354a1e56285b,1-4
93c4fef12fa96e0984d12988b2eccbd8562e75a5,e0dca427-05b0-4dc0-8b74-5896a1c47281,136-141
f2efdd5822d89bfb9fcb2282d4acf9f19f01e4b0,e2f793c6-eb39-415a-906d-5c4387aaab8a,4558-4572
5c78c50cadac57ad266d78d9d36d962c402f1878,bd9f23cc-ef11-415c-be9b-715782c7aa4f,
f88f213c7c41aeef1bd9b47c65558202f4a9e5e7,b01a84f9-7a3f-44cf-b22c-df4508b42ca7,309-316
b05306f0b142e5afb3974b1b79996e5b82653662,eeffcbf6-dc76-4e5d-8c74-90096678e3a9,
a56bc99651d52402d09f25da7c81e81a5fcffb60,28dcc96a-98ec-4618-805f-fbdcda78bf22,1-10
c54472573614b6b923860f4db524dcd8773a7a7c,8fb42cc2-f857-4293-b9df-6f421b0b029e,
1c88bfb18d4ddd636e25e621299a8d7c46f676df,efbeec43-0afe-4708-a67c-efeec6dcb816,1465-1476
9d608aacc21dbf494ee81c2a5c3765e41ea8df64,a81f7261-3c0b-4293-8e66-f26f25378a9e,
8c60e7747306b3dfa6cf8798aee8affb11f006d4,150d50e4-de42-4359-a1aa-1b8a8a86f4ec,
6ffe9d71d03941cf80d1bc9869e2834316b3db2a,421faa1b-608d-483a-a54a-9d89616f6154,391-397
c02a303fb19e51ffc36202529df4884b0570e2d2,4815e24f-f1cf-4797-860b-70a45c7107bc,1-6
786ff45f77d7960906b656e78c0ae7928c32fb83,80963fb1-b5aa-4f63-ae6e-71736a3de345,1-17
94376bed5c276f8fe5c8a7a74abc35edc49b8dde,675da10d-5b20-4aae-89ad-c4e9b0212e47,0239-0245
ebda5ad76f1bad366138c7a97dd52bd5f4e6bd56,21775910-8197-4d8b-ab5a-0fadac41c43f,1-5
20a2ea9865956497087a5a270a62435b35dfd31f,d001b234-727a-444c-83d0-074c4d173295,1589-1593
7687d3574fa55e2332f263227b570f4508653679,4e0def64-f604-4a7b-acb1-75ea1ad9b7d0,1-7
3966f65a26983069c423e5bd6ed48bfa39b5647d,47f38187-15a7-4d8f-a7a2-e9490e7e543a,1-5
29fa031268ffe0a80f7a4e3fb3a135db7fcd0b8d,c8ba3bf3-0957-47a7-922b-d0749ed938d0,
44b938a5bea9713adb0d1929325fc6072490eb6f,7b1f0ed3-8d09-410c-94fd-90ca1cef15c8,1-6
2fab75cfd8394de70bca365572bc5bb04a1b1eb5,b2b4c2cb-6e56-4a28-8a84-80ab566d7f8b,
85903b66f05bc68520546ea71b92bdcaa900ac02,b8beb7ee-f99b-4e03-9a8c-eb11da61cd54,42-46
0e1ea0bde847b78af766dd81492bb4ee71ccc0d8,746a8251-2a9c-4caf-9f5f-d94b2f06575b,11-16
7df861dcb59d80cfba475c0ced10091ea7ed2f71,79c36802-5175-44db-af11-cfd3562a58b7,1-6
ed3eddf7934189158252b0946efd05d6ff953605,99cc37e3-a820-4657-a0ab-56724e65dc4b,4921-4929
7a2d6c0a37ae07b882a7a26cecb5c553ac15564a,21775910-8197-4d8b-ab5a-0fadac41c43f,1-6
60064e4d873b92df47e27828b7df43d971ce24dd,a66e9cd8-ab39-4778-a124-9ffe1a808de0,2276-2283
0ccac66251f2cc3e837750fcc118cfe413a0067a,6544b586-73b0-417d-b379-291ea6c313c5,1-4
3f52004f7cab47d97ee010c253211d5ed1a373a0,2b792e67-277b-4114-8291-2e4d9b388b7c,1137-1142
4646153f5a0019d5746209bac71e9b12b1e85a51,d587f4f8-4529-4072-9e77-870dfa0a3d8c,1-6
dcc15e7824f616c99276707ecb9d249aaeda9109,aabdfbc2-dfc8-4a60-944a-7e2b9c8e6361,1367-1370
47fdce2b3b27819d61525247bc3de34f2d157983,41ff2b15-3046-49be-ae70-7953f4722f21,
a135cbdfd09b48377e77141ce769896049753a83,4d369177-d251-4123-85a3-f08e6ae48640,1049-1055
b4288a08d4188c3ca2f0a7935cee34d067cd9342,29059ba5-3a40-471f-8a9b-4d7933ddb748,1-6
22b5c8e08c397c9fb488c52c28ddfd6e5b7198f4,8995a8b4-e3bf-44b8-bf96-bf4e71fa8ac5,1610-1614
d2add3b4cf3dd15b3d8bdcdd6914c834d4432762,21775910-8197-4d8b-ab5a-0fadac41c43f,1-7
3f2b059003b732013b9974412866791158577bec,6e0fd4fb-8c75-4f3d-aada-58671ccd6dbb,
67b7b5f5108310ed10e521244c7703fd1695e474,67b30bb7-3a09-4c2f-90a2-27fd4ec0fc27,1-5
d4faabadc8ea34e6c9027216fd3fe6182ae1f319,7d7fe875-4017-485b-873b-534d9005ca8f,1-6
22160bd1fbd3be6ddd8e7464bac2f930dafcaa6d,21775910-8197-4d8b-ab5a-0fadac41c43f,1-6
754c034ee7e070d5be153aca4ca803809ec9a639,02287f2e-658e-44d0-a3e3-96fbefb63c8b,375-384
d3b59f3974d524f20fc766eb047ca344fb27c66a,21775910-8197-4d8b-ab5a-0fadac41c43f,1-5
0b821b5e2ecf129871f4b91a8363bf020be1458a,3ee0275c-7ef5-47cb-a6af-753627d971f5,394-400
7b1be133116185bba16077e265555909ee5413b6,6e0fd4fb-8c75-4f3d-aada-58671ccd6dbb,
d0891adbdf76ccddaba54e4b58cc93288ba86315,3323c2e7-2cdf-4c06-8e31-727a39cf7d05,589-593
e479c427499ede1c8525dca3b89b465c26db840b,9eb05d05-0e38-4a85-895e-a4639b6d9048,2203-2208
a086f5c95a9f8d6a086fd983366928568b3bab21,fa9e5221-f5dd-403b-808a-8ea60e8fae73,
e402a5c9feaa14863116734cda60b0ef29fecb14,6aedcc29-b73c-4742-b64f-f5b3fc0e09ee,1-4
ebe10d3189518bb879f56bbac4968f37bdba5b40,9836aded-9755-4ed8-93a7-d54cfc7214c0,1-7
837b205f9804d13525b22f459cc11f8c734d0a85,473a6da9-8816-48a4-959d-6cc3e200cb77,1429-1435
d2850b4f8f66b08147c0558df74c83f30a2b0365,b0eaac8f-e5f0-4c7b-b7c0-7b0722915d6e,1-6
b023bdba13a681981aed24902a203ffc6de3f5c7,69bab291-0764-4def-b3ed-cfd557a57204,328-334
be10cafe00480324b6d3217e5bdfd47bcfd21878,0dc0d9ee-8719-404e-95fb-cb983551eab5,1-4
ea2fb89403ea1cd6af000e761e2f72eb7c150607,aee40e04-86a8-4c34-985f-22f646d2b136,4432-4438
37d6e32de122fe96e5e3542503215f53e7466d8a,14899776-8fee-4a88-afa5-10c9e8950a82,1-4
261975abf2ccfee959da581632072f3ee868d576,906dd0aa-302d-476d-aba1-fe4c9ccb0a6f,
bbb938b69ee2bcf3b4833bd2b3b8016a353bb30c,d21fc549-b210-44d7-b3fd-72a35dee9b3a,
e3bd7bc291b2969f25fdd1a706d58b382a0e4b28,6cc8714c-39e2-4fc9-9718-ab76ca80d3cf,173-174
b54064c5d67d6c48d15bd7951f15a50cfbc472c1,67b30bb7-3a09-4c2f-90a2-27fd4ec0fc27,1-6
23b6c1369e27185f3c9903b6c3c12252bfd75408,f0f698cf-087b-47b5-94a6-6fb05e87f8e3,1418-1423
aaf49da99d2785fc30949872ff83f5851393428a,21fd01fc-a7e6-4c2b-b5b5-dacd2161eddb,256-263
9ab569001b86eed9524068b278717599e10750b2,21775910-8197-4d8b-ab5a-0fadac41c43f,1-6
bf1afc6ea8483f13d183b4ddac387f15172a9fb2,0a8e8369-f14d-49b4-9685-3a473b6d635f,1-5
ae24c2dfb0e35d77dfc229bb2aeff68d63afddac,d54b48eb-8ec1-4beb-b93b-7fd365c0271f,3633-3644
4fdaf912ad474e4d52b2b8915535ab5a9e8ea94d,55d59f76-1e8a-42ab-af6d-472fa719a598,5882-5893
2c1fc85ff09d0ca604335e2c046f229ce523e670,981d9168-99c5-49f1-9c62-59b31291c5a3,1620-1627
c01c2573efee36c9f6da25bf6d4e416d2c0a122a,7466dcd7-7320-40ba-8adb-5d1c28720905,1-5
ac9b549caafbfbc70f790045a4b57a65abde9431,fdaefe13-ebdb-4715-b6d2-73dcf4cbda3b,676-679
e4ed5c17cf0aa2d1ac579ab8a47881e33233d023,5cdc5ce7-9ce2-478c-8f98-09b833df6844,306-308
cc5ef301c3ea9f73572f3936e1576df272f4e09b,d2023eef-6d82-4293-9126-f851b96f7199,
8443df6a89b9fe90b265e1d3ec0fa32c6251bcb2,0a8e8369-f14d-49b4-9685-3a473b6d635f,1-5
887f99dcc0b19081f6ab44d655ad829950de103e,ef76dd94-5bc1-436a-b15c-0188ac34b7de,
d762e7be95ce3e87c7bc2f532f04a7b4cdec93be,5a36be0e-5351-4337-b5ae-8ace20e9edc1,326-333
6da71528cfd548eed62bb9d75169813f0a14cff5,4949654e-c83a-4ca1-a378-89569248e16c,1694-1698
e3b9c6dbcd314b596690ad4519c345486a0651e3,21775910-8197-4d8b-ab5a-0fadac41c43f,1-7
9ef7f2b8d60ccf4ced0b5da1eda6fa3b0bdb788e,1a3290d4-b2ba-484b-9d65-ce2d75e16f2f,324-327
bd804d6788b6176b1c85bbd1c4934576ae0a832b,47019c05-58fd-4948-85b6-8773895381e9,154-159
c2c96ac6873e8e56bc0dda332b49c79bbb212064,6a4557ba-ad84-4a77-8717-a3e090ae9656,581-586
0b4519a5dbdc9872db312fab753d032335133e27,571578f4-2262-4b8d-930c-2cb518db2c80,151-160
71ca9748596f408bfcca6272579c9615a0c625b8,7731ce23-cebd-4043-99f0-31bd6a216936,
daae969477adfcd65827192592284a429a0dfaf6,4668ff64-11ca-4e7b-aed0-7720026959bc,6404-6412
66d45cd629200093fb57562aafa56e1014f5cf8d,8b7c81a9-95da-46d4-97c3-3ce56a672c06,181-186
61dfec3b99f70068027900c6732e47c858ed6870,a480ca51-be60-4665-9f1d-458361099a1f,1-6
ec6dcf92d140bb4833b09e2a9660c0aa5d27b88d,146ec542-f860-498a-8260-68d130e2291b,262-265
a221c7f10a6668dcafe650a90420ee38bea21770,b8beb7ee-f99b-4e03-9a8c-eb11da61cd54,228-233
abe926051941186c567512768587ce7b3f93f787,21775910-8197-4d8b-ab5a-0fadac41c43f,1-5
c6fd7d326e073c587ec11e9b9dcfe542ff016627,746a8251-2a9c-4caf-9f5f-d94b2f06575b,17-20
4550cdbd19b28655f39546a3ec65d3fbae190f71,6a22c83b-720c-40ac-b127-cc752fb18085,1-7
ccc73eb3fcfc6db3e3070f6074edca1dbc6dcea0,85e11ba1-e46c-4eec-8ea2-f29416612898,1-5
df71d3bf808d75e4e88b7f562494e1ca002423e0,d4d6a1fd-366d-4a3b-904f-15922b7866b0,711-717
7443e299fee19654b57481815a7ad3e4309de777,1c03cc35-08b0-4105-b06f-de7b052c2336,939-943
00a680933349e39687a5432d51650735e443b885,00808ed6-3f1c-4545-94dc-f0101c7c50e0,9124-9129
a3839d0a9db680ef0984fe16a75c30aa585df6ee,0b2eeea2-4d7f-40b0-9429-611a4a4b0c8d,257-264
b55cff1f2705b683716ffde82e7d8b6bfd3d3c06,99379721-b05f-4b1b-8b77-57e04a3718ce,814-818
8ec0fd07214b351370fd0f58584aa10a8f41dd2e,21775910-8197-4d8b-ab5a-0fadac41c43f,1-5
029c36fce323cb04c550f68d127786e6cd38e52f,1088ac66-0110-4112-8eed-3f424720b905,1-5
368fce99d4935d26bb5cd28169c5651cd1ed9c6c,77791440-8b5f-478f-ab50-ee02b9edfe12,430-434
c12c5dd36b2ff9bcec49791dc539678d0f323b99,438bfc15-42a7-4d17-b922-18a3a9a25d0a,297-302
a1d0532a27fbe9f93d4827c914fddc0da9d255a3,3323c2e7-2cdf-4c06-8e31-727a39cf7d05,1385-1389
dbe6bff16563ba3b821f8fd5a93d298d0fd9517a,41ff2b15-3046-49be-ae70-7953f4722f21,436-444
e7f66854233f3e187f8e28045c15aea559f01898,92eaf4da-ba23-444d-8f29-0d1609b3a7a7,102-107
a35e9252fb4db17d415d61ff20302f91deeaa443,55a9b605-0c8b-4821-8a26-31f97e36b88f,1-6
c6200b775a85225d8d736e11bb58e517562af465,df23379d-01aa-452a-b918-8247482d9ed6,1-8
6b416242e072016a738eca39ab27b46a1e88ef51,bbc51a4f-c626-47a6-b15a-7e812696d935,1-8
6a3ed569d47b4ea08aca4f69ec7da5e8d87734b0,8ea396cf-144f-4858-a0fa-3f98e912cea5,6542-6547
31acfba3a19f780a3239925ff12a7a4047d6a705,8284847e-f62a-4bad-ab46-92819dfdbf03,8862-8874
bce3e9d9f10e83c49f9c4d317e11dcea64d8ba9c,a6aee90d-487d-4133-9c7a-c91c7bfb682e,1778-1784
5a855c53bdcfbcf4bafa7f009eda65db867b0749,023d49fb-933e-454a-b684-146e65a3a3c4,1267-1271
06cdb1adeaf3f202d766af8d9fbbc7fbcf1a8b16,f0af7c3d-0e75-4907-b074-1e0860aa11b7,1329-1333
4a30bb02178e5c1ace148ef000c0b4e7d5413b89,2efda79b-9629-48b4-acef-03c607e3e172,1-5
f50cbc6c2c228ffd3b34856474718363c95280fe,21775910-8197-4d8b-ab5a-0fadac41c43f,1-6
c4d60d547c5bd5d16c916dcdb40ab0d9503230dc,bbc51a4f-c626-47a6-b15a-7e812696d935,1-5
5b59b564b9fc4254b873c9dcdb5e036300a8fa32,e0bbfe13-5222-4bcb-8173-5a61c3f0ae9c,1-6
555d3911b0df80bac2ea3e4fa5812720af1234b6,7f9ff403-e658-4da4-b177-8c2845baa982,126-129
15f75303cfe6334d091c0263f394f6938bed6521,02f1d18a-ddc8-4168-aaa3-a5f4fd06dc26,175-180
6408a02f42747ce3c9b7589f55defd5d7731aaca,0a8919a2-b48c-4973-9843-145c606a30e3,6486-6493
12609f34dca312118e12c63875f2a2d9649f67f3,7e7f585f-2b32-465d-b124-640de6e8ca50,
1393ef8ae3e78b88f28aa5627babb792ea0fd19c,99379721-b05f-4b1b-8b77-57e04a3718ce,1647-1654
a17282be8e0a443a62a5d99a4c6b667d7430b0f3,2d9eba13-b8f4-4be8-a37b-44799e00f616,1-6
25b616122aabb15ca68c90d79cde080e1c570390,706abe71-9a7d-4165-bb53-de1839b74f9f,668-673
a38c32639e389e76d95ff067484fc4f3b12665bc,df652e1a-c5f8-4d00-9c46-0d54e591e9ff,85-88
40071a3436f35a6c048c28cbe253d2e18459916b,08a9e54b-c868-41d9-9337-f6104d1b35a1,1-6
7f610c1a2a9f414e5eaa88b72dd7cc619e81c458,99cda9a9-c166-4b74-906b-6290a71fbd04,1-5
3750bc8c0ad6fd02a43c883076e2998f62150d7c,7a2a87f9-6c93-42c8-bffc-4c8f45e45bbf,1-5
36cbea6919cf01f3e5488b160726b01f422b4b93,749b0914-f8d0-448b-8b4d-27c5d627efdc,22031-22039
d5a0e6cd98f4b13d72c81eb510a63f47f6e74378,29059ba5-3a40-471f-8a9b-4d7933ddb748,1-6
03fd77be64c732e2dd20c833683bfb3494fa614f,28e35d90-90ec-4e70-a38b-84694cba5a77,1261-1265
df42d5ea11b28b379bbc9e78a03bd57cd19d77d8,0a8919a2-b48c-4973-9843-145c606a30e3,5096-5102
9eeb4e6fd3cff36936ac70e6641049f73d694a38,0a8e8369-f14d-49b4-9685-3a473b6d635f,1-5
298d88cd84bb8d00de057000f34297665d9cbc00,bbe2eaee-0eba-4f48-bd1c-fa6bb0b7a240,1-5
039da0766cbc680da30f87ce17713155a6a30cc3,5dcbf8ad-4e58-45de-90dd-b07536a0a11f,01-05
d81fff48df246f46fc9ee55880a2900937a3811a,86ce7100-be2b-4ec3-a394-33082aaa1695,1-6
2a4db835ea03c71e56001c7ebb8a032ab5f42e57,21775910-8197-4d8b-ab5a-0fadac41c43f,1-7
5531d3aa6499efe45e642a5c2c6a4f4c385b2c7e,b5d6970c-87c1-432a-9f32-75eb26a28980,1-6
a4948b3abcf380364c8b6c110c29a427c8899770,a5704b2c-96b3-4ef1-9957-16c44cc0e273,221-226
398122818f43593ded10f82053f3d2d1d939e324,b556481d-41e3-48ce-8039-36f11ad9ef79,1-7
f9af4ebd727124adce06642fb966b3572586851a,2a5e9278-b6ce-4905-92d8-fa2b9b226a57,
287dd380889f67d1a7fd24ee062aeff81446fcc8,0a8e8369-f14d-49b4-9685-3a473b6d635f,1-5
e545dd651b98820a7e4de6730bf19709cf7ec94c,20d6c6f6-e826-47e9-a21d-4401ef1b4f02,
6d23532a1e9a8116041fd5aac6b0ef8ddd6d8171,028fc032-0b1e-476e-9b47-fc17a71c999b,3755-3773
0583ff1cd1682dc54c0f038ab575bee6a2c831ff,6c7a4de2-c327-4615-a209-4e6285fd1856,1625-1630
bee19d5dde759b96666cdb69c64ece00570521cb,27051db6-8b6d-47b2-89a8-4cd1bb2ca763,253-257
38d7fb9bf485481faf3fdca5250d573c85edd672,82e26902-9e19-4ea8-84dc-e73bbe102d3e,284-289
5874259b588d15da606ecaf9193bfa7ddd42c96e,5118616d-e59c-486e-88bf-4fa31e1d55d3,
c9a898691d42f2795158ad9c982a52d6b2b147e2,146ec542-f860-498a-8260-68d130e2291b,373-376
6b950d2e03e8234765b56bb91b0e49069987c954,50d5486e-8256-4850-a1b9-8ca57a0b8e19,325-334
5f734b48cb4e9397038f4ffb0192c98326723dcb,21775910-8197-4d8b-ab5a-0fadac41c43f,1-6
90b46ca2ac5ff218886470de9bbdde62ad71efbb,21775910-8197-4d8b-ab5a-0fadac41c43f,1-5
422c26730466cb91bf809484cff665d38a99c9b5,2fce5853-dd89-447f-8709-c1fecd63f98c,259-261
3e516fca22560c3cfec9b15c41b5e464560bf3db,21775910-8197-4d8b-ab5a-0fadac41c43f,1-6
7f18fed589da34bd1194419d615f97ed13ae55a0,21775910-8197-4d8b-ab5a-0fadac41c43f,1-6
1241a38726fbe6756eba188f60bc4c918701e3a3,2d6fe348-035b-4df0-aa0a-676592b0e3c2,1-7
63a470d6bad84b43ce1d73beeca2db28dea0d87a,6e0fd4fb-8c75-4f3d-aada-58671ccd6dbb,
fdd59be47cfba644d8ced92cd033bc8ebe1532ec,113d5378-0bb5-43e6-9722-e0681b64c16f,1-8
ef8fb039dd2ccd42aa03a948a999299d6cfb4ada,fb738ed1-2b46-406e-99b5-46e09ce46c2c,1-6
6458b0402590857f87b6330ac12c9970b66ea941,cc87bdd5-7258-42ea-96d1-dc67f18699e7,443-447
dd2b998c222ed486e578d8da43304656c6cefe5a,d83981f6-fafd-4c2e-8ea8-d5e1d54c8706,262-267
dd387d43254c0d68069f64fd42243b5a9b34914b,21775910-8197-4d8b-ab5a-0fadac41c43f,1-6
77325a2f625e1f57d4b49b1d4d99219262f340c0,bbc51a4f-c626-47a6-b15a-7e812696d935,1-9
6a391e0deb4558b4aaf69f6ec6f92db9dc1498d2,21775910-8197-4d8b-ab5a-0fadac41c43f,1-6
f60d846ab50239dad68c8c2e0d90f3f3f1187726,0a8e8369-f14d-49b4-9685-3a473b6d635f,1-10
