authorId,name
2054792709,Max Gilbert
2340836,W. Schulze
5107083,D. E. Shalev
1929643,S. Rotem
49861883,A. Fish
143647366,A. Mor
2124447421,Hüseyin Sütlüoğlu
66860646,Ö. Özdemir
150127469,H. Smith
3846225,Stephanie R. Morain
25129465,J. Robinson
1423749928,Isabel Canfield
47534341,Janet Malek
18246604,C. Rubanovich
2721530,C. Bloss
39203178,Sara L. Ackerman
34253490,B. Biesecker
32044593,K. Brothers
48025133,Crispin N. Goytia
3145653,C. Horowitz
34584119,S. Knight
2062844780,Barbara Koenig
3007768,S. Kraft
5563963,S. Outram
143740248,C. Rini
1500736943,Kelly J Shipman
34380171,Margaret Waltz
5891645,B. Wilfond
2565130,A. McGuire
115648899,E. Azriel
88066887,Candace Henley
22746817,J. Ehrhardt
3782496,H. Hampel
6266653,A. Newlin
38604457,Erica Ramos
4581874,C. Wicklund
144701144,D. Duquette
1579665228,Courtney Canter
5744163,J. Bensen
145037455,J. Berg
2366477,A. K. Foreman
1991184600,Tracey L. Grant
2826179,K. Hassmiller Lich
2087672226,A. Navas
1398304855,Julianne M. O’Daniel
49569919,B. Powell
108807537,C. Rini
1991565012,B. Staley
5105068,R. J. Cadigan
113473839,T. Koma
5898739,Shun Adachi
2437826,N. Doi
79831122,A. Adachi
4730072,Masako Nomaguchi
2064414893,Guowei Qiu
2118977153,Yingliang Zhao
2244014607,Xiaolin Gui
2155800145,Xiaoyu Zhou
7713719,Paul Renauer
2115922379,Liqun Zhou
2211949695,Shao-Yu Fang
2111635345,Sidi Chen
4342183,A. Dygai
5351432,E. Skurikhin
6510181,O. Pershina
82875019,V. Zhdanov
20709336,A. M. Khmelevskaya
48078099,T. Andreeva
14157267,A. M. Poponina
20615893,G. N. Zjuzkov
4766727,E. V. Udut
3726752,T. J. Khrichkova
5943375,E. Simanina
5476341,L. Miroshnichenko
5645462,L. A. Stavrova
118526757,A. Tchaikovsky
93454890,T. Markova
4894445,R. V. Gurto
20565741,O. S. Brjushinina
16166733,V. A. Slepichev
1398760439,Anna Pokorska-Bocci
89488727,A. Stewart
5243944,G. Sagoo
144085078,A. Hall
121759738,M. Kroese
35654113,H. Burton
2291751761,Jiaqi Xu
2291995303,Xin Xu
2291988032,Yunhan Jiang
1873321583,Yulong Fu
2274977227,Chaofeng Shen
2339934930,Katerina Nikitara
2339821077,Maria Luis Cardoso
2339817212,A. M. Vicente
2339935083,Célia Maria Batalha Silva Rasga
2339940220,Roberta De Angelis
2339940197,Zeina Chamoun Morel
2242707466,Arcangela De Nicolo
2339939862,Maria Nomikou
2266746833,C. Karamanidou
2126214559,Christina Kakalou
145366374,D. Proffitt
75164225,Gollam Rabby
2601051,P. Berka
4871582,J. Normanly
134692871,S. Algharib
2187474016,A. Dawood
2280290967,Lingli Huang
46667239,A. Guo
2111304411,Gang Zhao
2075359577,Kaixiang Zhou
2150357724,Chao Li
2142426508,Jinhuan Liu
2280286474,Xin Gao
87422816,Wanhe Luo
4362361,Shuyu Xie
35207033,T. Kuo
153740299,Allison E McQueen
4466208,Tzu-Chieh Chen
2110221068,Jen-Chywan Wang
2008057572,E. Rovira-Moreno
5982559,A. Abulí
1435184572,Patricia Muñoz-Cabello
1401548393,Marta Codina-Solà
3601981,E. Baillés
46219146,Mencía de Lemus
3842248,B. Darras
4115129,E. Tizzano
2775596,D. Grebenkov
36987543,L. D. Ward
47964131,Ho-Chou Tu
1713721170,Chelsea B. Quenneville
1454455685,Shira Tsour
1713733752,A. Flynn-Carroll
35197710,M. Parker
4446760,A. Deaton
143803458,P. Haslett
4123328,L. Lotta
5475713,N. Verweij
2115808396,M. Ferreira
2073657210,M. Cantor
2134615681,G. Coppola
145499766,J. Reid
2072226896,A. Shuldiner
1857903741,K. Karalis
5713123,K. Siminovitch
1750935665,Christina Beechert
1481119934,Caitlin Forsythe
1399251734,Erin D. Fuller
2028632648,Zhenhua Gu
1750932365,Michael Lattari
2565225,Alexander E. Lopez
1750938264,T. Schleicher
1481119135,Maria Sotiropoulos Padilla
1750933256,Louis Widom
2059721631,Sarah E. Wolf
1750932501,Manasi Pradhan
1750948085,Kia Manoochehri
1750932458,Ricardo Ulloa
1405868801,X. Bai
2668301,S. Balasubramanian
5605777,Andrew L Blumenfeld
1754140949,Boris Boutkov
2045512257,Gisu Eom
2595445,L. Habegger
46645046,A. Hawes
2007671152,S. Khalid
4363588,O. Krasheninina
2050579302,R. Lanche
2073993658,A. Mansfield
18609705,E. Maxwell
2135193340,Mrunali Nafde
2075472640,S. O’Keeffe
2124431005,Max Orelus
1411793842,R. Panea
103670792,Tommy Polanco
31324333,A. Rasool
2456059,W. Salerno
48459600,J. Staples
2204855946,Dadong Deepika Fabricio Li Sharma Kury
14999156,Dadong Li
2050212212,D. Sharma
2879297,F. Kury
2204853546,Jonas Tanima Nielsen De
2147377821,Jonas B. Nielsen
1821899,T. De
2204870480,Marcus B. Jason Michelle G. Lyndon J. Jones Mighty LeBlanc Mitnaul
2111036085,Marcus Jones
7006487,Jason Mighty
13538179,M. LeBlanc
5346318,L. Mitnaul
3297676,A. Baras
146057285,A. Economides
2124431082,Andrew Deubler
2060428701,Lance J. Adams
40624794,Jackie Blank
3483530,D. Bodian
80309223,D. Boris
108091819,Adam Buchanan
2087259860,D. Carey
4792819,Ryan D. Colonie
50713731,F. D. Davis
2288590375,M. Kelly
145601639,H. Kirchner
3466202,J. Leader
145116828,D. Ledbetter
89307278,J. N. Manus
39981604,C. Martin
49245103,R. Metpally
2157551744,Michelle Meyer
3799106,T. Mirshahi
4641101,M. Oetjens
34564313,T. Person
2170748336,Christopher D. Still
4781919,N. Strande
98129667,Amy Sturm
118967828,J. Wagner
2116743907,Marc Williams
1705418418,G. Hinkle
10064709,P. Nioi
80761247,J. Xavier
2267684466,Marta Giovanetti
46202924,T. Adelino
47839287,V. Fonseca
1842350507,A. V. B. da Costa
27054689,A. A. Ribeiro
1844310638,Katlin Nascimento Felicio
5001284,C. Duarte
2111031405,M. V. F. Silva
120902982,Álvaro Salgado
143931099,M. Lima
1842208185,R. de Jesus
21047957,Allison Fabri
1844314460,Cristiane Franco Soares Zoboli
1843857563,Thales Gutemberg Souza Santos
7006442,F. Iani
2262872,M. Ciccozzi
40402795,A. B. D. de Filippis
40468321,Marilda Agudo Mendonça Teixeira de Siqueira
1615176360,A. L. de Abreu
17848780,Vasco Ariston Carvalho de Azevedo
31251504,D. B. Ramalho
133733771,Carlos F C de Albuquerque
50819444,Tulio de Oliveira
7006609,E. Holmes
145562846,J. Lourenço
3990118,L. Alcântara
153292871,M. A. A. Oliveira
13683401,Maiko Kusano
34761808,K. Zaitsu
2336313,H. Nakayama
7444209,J. Nakajima
34882144,K. Hisatsune
1827771,T. Moriyasu
7715001,S. Matsuta
2584876,M. Katagi
38282556,H. Tsuchihashi
71423564,A. Ishii
23643292,Mohammed A A Gasmalla
8092749,Ruijin Yang
144650046,Xiao Hua
2285408732,Jieun Kim
83954807,Kyoungsik Jeong
2285589629,Sueun Lim
2259595251,Siwoo Lee
2244288975,Y. Baek
2145579186,Yue Liu
2210842918,Jian-Ying Sheng
2224964795,Chun-Fang Yang
6075369,Junjun Ding
5140471,Yun-Shen Chan
115116875,Yong Zhang
2165242999,Bo Li
3693515,C. Lejuez
15084015,H. Wit
2294151622,Jia Zeng
2294320746,Dan Han
2294319800,Yaling Zhu
2223107906,Yangzhong Wang
2294102423,Fangchen Weng
2112721365,Yixiao Xiong
2112637743,Ling Jiang
2149200114,Tao Li
2277731,V. Timmerman
31568455,Alleene V. Strickland
2549513,S. Züchner
50156368,Sarah R Pickles
2187405128,Desiree Zanetti Alepuz
50228758,Yuka Koike
40577256,Mei Yue
40178298,Jimei Tong
3869070,Pinghu Liu
2110351846,Yugui Zhou
1398469861,Karen R. Jansen-West
5961822,Lillian M. Daughrity
2152602673,Yuping Song
5450435,M. DeTure
2080453504,Björn Oskarsson
1399608247,N. Graff-Radford
2744779,B. Boeve
2055510097,R. C. Petersen
2829767,K. Josephs
2278202,D. Dickson
2211961661,Michael E. Ward
48025218,Lijin Dong
39480321,M. Prudencio
40391389,C. Cook
4530107,L. Petrucelli
1786385081,Jing Wang
2047014103,Yuanfei Pan
2156941204,Li-fen Yang
50741341,Wei-hong Yang
2055634627,Kexin Lv
6914887,Chuming Luo
2157303019,Juan Wang
2189896296,Guopeng Kuang
2180359628,Wei-Chen Wu
2156937609,Qin-yu Gou
2192056512,Gen-yang Xin
2221998939,Bo Li
2192205302,Huan-le Luo
50358552,Shoudeng Chen
2066476870,Yuelong Shu
30532370,D. Guo
26966408,Zihou Gao
91095800,G. Liang
2152749741,Jun Li
50580067,Yao-Qing Chen
1737491672,Yun Feng
2247898384,M. Shi
1933548643,L. T. Belzer
47543119,S. M. Wright
1820749917,E. Goodwin
2046737401,Mehar N. Singh
2848602,B. Carter
2307755975,Oliver Kutz
2161337282,S. Drukewitz
47886313,Alexander Krüger
2248015215,Daniela E. Aust
2295111369,Doreen William
2243543383,Sandra Oster
2243590316,Evelin Schröck
2242784894,Gustavo Baretton
2248328580,Theresa Link
2295109950,Pauline Wimberger
49112564,J. Kuhlmann
2220122358,B. Gurnani
3000450,K. Kaur
2219355653,Hritik Savla
2186094883,Priyadarshi Prajjwal
2310581647,Siva Santosh
2310578990,Kumar Pentapati
2149731991,Simhachalam Kutikuppala
38859883,A. Goldberg
5505069,Catherine L Curtis
5413179,J. Kleim
50053653,Kenneth Chen
11995789,Louise Kostos
143737021,A. Azad
2143736746,Bowen Zhao
49298594,Jiajia Li
10797073,Xiangqiang Pan
12345273,Zhengbiao Zhang
1500652694,Guoqing Jin
145254047,Jian Zhu
2256358405,Jianhong Hu
5979355,V. Korchina
1395581631,H. Zouk
38259781,M. Harden
2273292078,David R. Murdock
47777719,Alyssa Macbeth
2250492426,S. Harrison
2255323265,N. Lennon
6045292,C. Kovar
2249964557,Adithya Balasubramanian
2256308343,Lan Zhang
1412902189,Gauthami Chandanavelli
2330189310,Divya Pasham
6808107,R. Rowley
2255005357,Ken L. Wiley
2255357763,Maureen E. Smith
2190942905,Adam Gordon
2239453342,Gail P. Jarvik
2129332385,P. Sleiman
2253151109,Melissa A. Kelly
2237766316,Harris T Bland
49831589,M. Murugan
2100973,E. Venner
2243385340,E. Boerwinkle
2255111142,Debra J. Abrams
2255298147,Samuel E. Adunyah
1412915019,Ladia H. Albertson-Junkans
5369137,B. Almoguera
2255232457,Paul S. Appelbaum
2255294456,Samuel Aronson
8202176,S. Aufox
2255298062,Lawrence J. Babb
90473305,Hana Bangash
3081526,Melissa A. Basford
2307027,Meckenzie Behr
51196170,Barbara Benoit
5130316,E. Bhoj
153527147,S. Bland
145875884,K. Borthwick
2255279888,Erwin P. Bottinger
2252054187,Deborah J. Bowen
47631711,Mark J. Bowser
2255148002,Murray H. Brilliant
40162696,A. Buchanan
3460472,A. Cagan
2255298305,Pedro J. Caraballo
2240045382,David J. Carey
2262877738,David S. Carrell
2255306669,Victor M. Castro
2070322438,R. L. Chisholm
2237837947,Wendy K. Chung
2252812475,Christopher G. Chute
2255305478,Brittany City
2257175890,E. Clayton
40543762,Beth Cobb
145071267,John J. Connolly
2262209387,Paul K. Crane
2255278471,Katherine D. Crew
2202661,D. Crosslin
2134591922,R. P. da Silva
31629063,J. Dayal
2249961340,Mariza de Andrade
2255278583,Joshua C. Denny
90208168,O. Dikilitas
2199749113,Alanna J. DiVietro
46378595,Kevin R. Dufendach
2284314544,Todd L. Edwards
2247346629,Christine M. Eng
6468516,D. Fasel
145158061,A. Fedotov
1393000150,Stephanie M. Fullerton
2255323298,Birgit H Funke
2249972290,Stacey Gabriel
2046904,V. Gainer
3417737,A. Gharavi
2289914787,Joe T. Glessner
9631974,Jessica Goehringer
25556556,Chet Graham
2614248,Heather S. Hain
48391237,H. Hakonarson
2255048496,John Harley
39824363,M. Harr
2255305708,Andrea L. Hartzler
1827924,S. Hebbring
4606817,J. Hellwege
2255323243,Nora B. Henrikson
51101756,Christin Hoell
2290435107,Ingrid Holm
2286656934,George Hripcsak
2289914797,Alexander L. Hsieh
39055362,Elizabeth D. Hynes
2249221481,Darren K. Johnson
7661440,L. Jones
2289915022,Yoonjung Y. Joo
2255033273,Sheethal Jose
25085643,N. Josyula
2251138459,A. Justice
2251899534,Elizabeth W Karlson
7821369,K. Kaufman
2275494972,Jacob M. Keaton
2146139,E. Kenny
2255316400,Dustin Key
2739149,Atlas Khan
2253726021,H. L. Kirchner
2312470248,K. Kiryluk
2281973,Terrie E. Kitchner
2345230,B. Klanderman
47141672,D. Kochan
2289914769,Emily Kudalkar
2289914979,Benjamin R. Kuhn
3252972,I. Kullo
2255278411,Philip Lammers
2052551648,E. Larson
1970356,Matthew S. Lebo
2252631000,Ming Ta Michael Lee
5841409,K. Leppig
2146083988,Chiao-Feng Lin
46489515,J. Linder
4423618,N. Lindor
2802515,T. Lingren
2254862977,Cong Liu
2272901370,Yuan Luo
2255271408,John Lynch
2255298899,Brad Malin
12910498,Brandy M Mapes
49535472,M. Marasà
2130350864,Keith Marsolo
2062902057,Elizabeth McNally
3319241,F. Mentch
2261794431,Erin M. Miller
7018875,H. Rasouly
2255282870,Shawn Murphy
2252202561,Melanie F. Myers
152235987,B. Namjou
40542149,Addie I. Nesbitt
2290253802,Jordan G. Nestor
2255011051,Yizhao Ni
2289916558,Janet E Olson
6626519,A. Obeng
2248393251,Jennifer A. Pacheco
15786986,Joel E. Pacyna
2268828205,T. N. Person
2250717169,Josh F. Peterson
2255278282,Lynn Petukhova
1395810092,Cassandra J. Pisieczko
2237766070,Siddharth Pratap
1814918,M. Puckelwartz
3201582,A. Rahm
2289914951,James D. Ralston
11562233,A. Ramaprasan
2289101446,Luke V. Rasmussen
1400827698,L. Rasmussen-Torvik
2278797293,Dan M. Roden
11516356,E. Rosenthal
2256074732,Maya S. Safarova
2252224165,Avni Santani
28966549,J. Savatt
2252742556,D. Schaid
2250653392,Steven E. Scherer
2106481819,Baergen I. Schultz
6759586,Aaron Scrol
2205429386,Soumitra Sengupta
4485792,G. Shaibi
2254484610,Ning Shang
2255147326,Himanshu Sharma
2250983913,Richard R. Sharp
2246668939,Yufeng Shen
2255606929,Rajbir Singh
2238923901,J. Smoller
3994794,D. Smoot
4074932,I. Stanaway
2065448111,J. Starren
2289915848,Timoethia M. Stone
2253321194,Amy C. Sturm
2262567779,Agnes S. Sundaresan
2257900060,Peter Tarczy-Hornoch
2256334457,Casey Overby Taylor
36144022,Lifeng Tian
3884708,S. V. Van Driest
3040805,Matthew Varugheese
143943671,Lyam Vazquez
2248272432,David Veenstra
144629372,D. V. Velez Edwards
34382023,M. Verbitsky
114314148,K. Walker
2268828122,Nephi Walton
2282278519,T. Walunas
2289914991,Firas Wehbe
2281314073,Wei-Qi Wei
2272465447,Scott T. Weiss
2255306010,Q. Wells
2254460615,Chunhua Weng
2274735605,Marc S. Williams
2240237700,Janet L. Williams
2255323359,Leora Witkowski
2065407170,Laura Woods
1994171,J. Wynn
2108182744,Yanfei Zhang
2290065823,Jodell Jackson
6022975,C. Prows
34080118,Lisa Mahanta
2251116111,H. L. Rehm
2251203423,R. A. Gibbs
2235321203,D. Muzny
35722707,S. Taavitsainen
3797978,N. Engedal
3020658,S. Cao
46331136,F. Handle
49006156,A. Erickson
4341706,S. Prekovic
5269564,D. Wetterskog
3338340,T. Tolonen
37655181,E. Vuorinen
2139931470,A. Kiviaho
2006495006,R. Nätkin
5233687,T. Häkkinen
12829593,W. Devlies
108134945,S. Henttinen
2048495155,R. Kaarijärvi
4673063,M. Lahnalampi
4294230,H. Kaljunen
40328517,K. Nowakowska
3912416,H. Syvälä
5529479,M. Bläuer
2114293,P. Cremaschi
3916495,F. Claessens
3202764,T. Visakorpi
2053336627,T. Tammela
4345165,T. Murtola
48097663,K. Granberg
2051758236,A. Lamb
5699946,K. Ketola
152951579,I. Mills
48662961,G. Attard
47825487,W. Wang
2826146,M. Nykter
3686043,A. Urbanucci
47803775,Y. Katsura
2333076347,Manuel Ferrando-Bernal
2253477485,Colin M. Brand
2253404210,John A. Capra
2130909,I. Vizirianakis
3587015,Xiaoqiong Zhang
2118435312,Shan Chen
49349644,Qiang Han
31839685,M. Ding
3176756,A. Cani
34263944,S. Salami
2148748473,Ahmet Buğra Ortaakarsu
93559646,H. Medetalibeyoğlu
1766369,T. Veugen
80545839,Tamara Bintener
2974531,Maria Pires Pacheco
34153490,T. Sauter
46456195,L. Huggins
1751581798,L. Massetti
6998606,B. Schunack
144344953,V. Colella
4264860,R. Traub
2306198895,Meng Fan
2306155958,Xiaofei Xu
2306594924,Yu Hu
2526936,D. Geier
2754188,M. Geier
2067684331,Alexander R. Chang
25141191,B. Moore
48300236,Jonathan Z. Luo
119417967,G. Sartori
9654679,Brian Fang
2111979693,Steven Jacobs
2138394323,Yoosif Abdalla
2056713189,Mohammed Taher
16157461,W. Triffo
13890882,Gurmukteshwar Singh
7752418,Cory T. Overton
4685701,M. Casazza
2165414738,Joseph Bretz
73772870,Fiona McDuie
16049842,E. Matchett
2131401071,Desmond A Mackell
1665883352,Austen A. Lorenz
144423304,Andrea Mott
7006434,M. Herzog
2165414964,Josh Ackerman
51217519,E. Cirulli
1901422096,K. S. Schiabor Barrett
2275233087,A. Bolze
2263260131,Daniel P Judge
3512658,P. Pawloski
2277706645,Joseph J Grzymski
2142201388,William Lee
2275231627,Nicole L Washington
2228239252,Fatema Safri
1491343440,Romario Nguyen
2292114514,Shadi Zerehpooshnesfchi
2146722069,Jacob George
2249736904,Liang Qiao
2152592574,Bin Wang
2110164021,Yanbing Xu
1996351390,Shiyao Xu
2119107809,Huan Wu
2158268745,Pengyan Qu
3445062,Zheng Tong
39451663,Peitao Lü
4286187,Chunzhen Cheng
66948841,M. Hossain
1752796344,Mahafujul Islam Quadery Tonmoy
1752528070,Atqiya Fariha
2651913,M. Islam
2154709098,Arpita Singha Roy
2110074112,Md. Nur Islam
2064989320,Kumkum Kar
2109958405,M. R. Alam
153100254,M. Rahaman
2409293,Xuebin Ma
1852282281,Haijiang Liu
1381338546,Shengyi Guan
2329462239,Fang Wang
2330181661,Fengzhu Li
2330158649,Luyang Han
2329510778,Jingzi Wang
2300142953,Xupo Ding
2329407070,Qinhong Liu
2284833133,Mingguo Jiang
2329517463,Hailin Li
5867918,A. Janaszewska
5488543,J. Lazniewska
151386471,Przemysław Trzepiński
6042128,M. Marcinkowska
102064144,B. Klajnert-Maculewicz
47796371,Y. Yang
144094043,Stavros Papadopoulos
1746338,Dimitris Papadias
1715771,G. Kollios
2220633860,Andrew E Amini
2210853,K. Salari
2350103,A. Baule
2613576,Peter Sollich
1441612814,J. Dhivahar
48095705,A. Parthasarathy
2267596365,Kathiravan Krishnan
90343275,Basavaraj Kovi
5953292,G. Pandian
2195478910,Elizabeth Walsh
2185684770,T. Z. B. Torres
2076060674,Brian C. Prince
2338329167,Claudia Rückert
2318067240,Husna Muharram Ahadi
2318070680,Firghi Muhammad Fardhan
107822874,D. Rahayu
46691666,Rimadani Pratiwi
2319141550,A. N. Hasanah
26393967,G. Gandhi
1844339482,Waleed Aamer
40160876,N. Krishnamoorthy
2606026,Najeeb Syed
3769478,E. Aliyev
1844339550,Aljazi Al-Maraghi
2325646747,Muhammad Kohailan
2129437088,Jamil Alenbawi
5185050,Mohammed Elanbari
6849803,Borbála Mifsud
2703172,Y. Mokrab
7527529,C. Abi Khalil
2237364206,Khalid A. Fakhro
1678010063,Lorenzo Rovida
143806800,Florian Ritter
47656862,Lukas John
49769330,T. Schindler
65834671,Julian P. Schroers
108770590,S. Teeuwen
49740673,M. Tauchert
7415050,J. Malato
7494223,Franziska Sotzny
49161387,S. Bauer
27777067,H. Freitag
116951560,A. Fonseca
34611670,A. Grabowska
4459897,L. Graça
2082410722,C. Cordeiro
49409107,L. Nacul
3519214,E. Lacerda
1398888294,J. Castro-Marrero
4336093,C. Scheibenbogen
4123579,F. Westermeier
50774004,N. Sepúlveda
3874250,M. de Pedro
145005612,M. Karimian
2127946893,Leila Parvaresh
1874380,M. Behjati
1749556487,Yongshuang Liu
1712507,Haiping Huang
144914662,Fu Xiao
2798354,R. Malekian
2108438425,Wenming Wang
2238893604,Yao Yang
21635750,D. Gaudio
2187615985,Stuart A. Scott
15846304,C. Czauderna
48397420,A. Poplawski
1396375463,C. O’Rourke
15247038,D. Castven
1402401790,Benjamín Pérez-Aguilar
33822836,D. Becker
2131646896,S. Heilmann-Heimbach
50446218,M. Odenthal
48804613,W. Amer
2123012017,Marcel Schmiel
4526721,U. Drebber
38156792,H. Binder
33196055,D. Ridder
6343216,M. Schindeldecker
4340192,B. Straub
29128434,P. Galle
143979801,J. Andersen
2447747,S. Thorgeirsson
2290265,Y. N. Park
1796787,J. Marquardt
33087878,J. Fisher
6040950,S. Mobashery
151083142,K. West
5350152,D. Lagos
4850921,D. Vears
1380193185,Fiona Lynch
5787762,A. Nisselle
66819627,S. Ayres
3458211,Z. Stark
143781983,W. Mulder
2148059,G. Strijkers
4210245,Esad Vucic
4958129,D. Cormode
3402315,K. Nicolay
1886137,Z. Fayad
9884839,Luping Cao
2144098101,Qin Zhang
16296532,Renyun Miao
49720015,Junbin Lin
2188167459,Rencai Feng
2105645511,Yan Ni
2198619991,Wensheng Li
88577623,De-long Yang
2118490753,Xu Zhao
2326674128,Wenhan Han
2307013004,Meng Fang
2144370264,Zihan Zhang
2307233055,Yu Yin
2269766748,Zirui Song
2261455899,Ling Chen
1691997,Mykola Pechenizkiy
2291015552,Qingyu Chen
2146368903,Xing-Pei Guo
2274811056,Jun Yang
2274554496,Lan Wu
2274324290,Cheng Fang
2156226043,Jia-Min Gu
2274636158,Fei Li
2274465507,Han-Song Liu
2145612431,Lu-Yao Li
2118512775,Shuang Wang
